Station,Date,Tavg,DewPoint,Heat,Cool,PrecipTotal,SeaLevel,ResultSpeed,ResultDir,Sunrise,Sunset,RHumidity
2,2009-09-19,66.0,55,0,2,0.0,30.2,4.4,10,05:36,17:55,67.66016472401645
1,2009-09-20,64.0,56,1,0,0.75,30.04,6.4,7,05:37,17:53,75.22266484350234
2,2009-09-20,62.0,56,2,0,0.44,30.02,5.9,8,05:37,17:53,80.69837140029473
1,2009-09-21,64.0,59,1,0,0.0,29.98,3.5,23,05:38,17:51,83.79480745527607
2,2009-09-21,66.0,60,0,1,0.0,29.97,3.6,23,05:38,17:51,80.99318848895413
1,2009-09-22,68.0,65,0,3,0.0,29.98,5.2,17,05:39,17:49,90.13678067195194
2,2009-09-22,70.0,65,0,5,0.04,29.97,5.2,18,05:39,17:49,84.16914210018078
1,2009-09-23,69.0,62,0,4,0.0,30.12,0.6,32,05:40,17:48,78.40059031443495
2,2009-09-23,69.0,63,0,4,0.0,30.11,0.8,31,05:40,17:48,81.21007848481806
1,2009-09-24,68.0,63,0,4,0.0,30.16,4.3,6,05:41,17:46,84.04576818014097
2,2009-09-24,68.0,62,0,3,0.0,30.15,4.1,7,05:41,17:46,81.13817843415876
1,2009-09-25,65.0,57,0,0,0.16,30.12,5.4,11,05:42,17:44,75.3144554986085
2,2009-09-25,65.0,57,0,0,0.02,30.11,5.4,11,05:42,17:44,75.3144554986085
1,2009-09-26,62.0,56,3,0,0.0,29.91,4.0,27,05:43,17:42,80.69837140029473
2,2009-09-26,61.0,56,4,0,0.0,29.9,3.9,26,05:43,17:42,83.60281986999829
1,2009-09-27,62.0,53,3,0,0.08,29.59,8.2,22,05:44,17:41,72.3407510277855
2,2009-09-27,64.0,53,1,0,0.48,29.59,7.6,23,05:44,17:41,67.43214236750362
1,2009-09-28,56.0,42,9,0,0.01,29.61,20.3,29,05:45,17:39,59.28863200768263
2,2009-09-28,56.0,42,8,0,0.0,29.61,19.8,28,05:45,17:39,59.28863200768263
1,2009-09-29,54.0,42,11,0,0.0,29.96,9.0,33,05:46,17:37,63.761282104618346
2,2009-09-29,53.0,42,12,0,0.0,29.96,8.4,33,05:46,17:37,66.1383242169229
1,2009-09-30,54.0,40,10,0,0.0,30.11,5.7,3,05:47,17:35,59.01460519198746
2,2009-09-30,55.0,42,10,0,0.0,30.1,4.8,3,05:47,17:35,61.47944503128754
1,2009-10-01,50.0,46,15,0,0.89,29.9,9.1,13,05:48,17:34,86.07211706183206
2,2009-10-01,52.0,46,13,0,0.59,29.9,8.8,13,05:48,17:34,79.93203780980954
1,2009-10-02,52.0,46,13,0,0.21,29.55,10.5,21,05:49,17:32,79.93203780980954
2,2009-10-02,52.0,46,13,0,0.17,29.56,10.0,22,05:49,17:32,79.93203780980954
1,2009-10-03,52.0,47,13,0,0.11,29.7,6.9,26,05:50,17:30,83.00671620595244
2,2009-10-03,52.0,47,12,0,0.03,29.71,9.4,26,05:50,17:30,83.00671620595244
1,2009-10-04,52.0,43,12,0,0.0,29.98,9.0,28,05:52,17:29,71.3025763164694
2,2009-10-04,53.0,42,12,0,0.0,29.99,8.9,27,05:52,17:29,66.1383242169229
1,2009-10-05,52.0,42,12,0,0.0,30.03,1.8,8,05:53,17:27,68.61496211698909
2,2009-10-05,52.0,42,13,0,0.0,30.04,2.9,9,05:53,17:27,68.61496211698909
1,2009-10-06,55.0,47,10,0,0.03,29.65,8.8,24,05:54,17:25,74.37454876839438
2,2009-10-06,56.0,46,9,0,0.05,29.66,9.5,24,05:54,17:25,69.06746034851456
1,2009-10-07,52.0,39,12,0,0.0,29.95,9.2,26,05:55,17:24,61.08142219990347
2,2009-10-07,52.0,39,12,0,0.0,29.96,8.5,26,05:55,17:24,61.08142219990347
1,2009-10-08,49.0,46,16,0,0.12,29.92,3.3,21,05:56,17:22,89.33864672100307
2,2009-10-08,50.0,46,14,0,0.14,29.93,4.8,20,05:56,17:22,86.07211706183206
1,2009-10-09,46.0,43,19,0,0.46,29.93,9.4,34,05:57,17:20,89.20400163714942
2,2009-10-09,46.0,44,19,0,0.43,29.92,9.3,35,05:57,17:20,92.68223164096686
1,2009-10-10,40.0,30,25,0,0.0,30.21,7.4,28,05:58,17:19,67.20215564728338
2,2009-10-10,40.0,30,24,0,0.0,30.21,7.8,29,05:58,17:19,67.20215564728338
1,2009-10-11,36.0,22,28,0,0.0,30.35,1.5,33,05:59,17:17,56.43951040406162
2,2009-10-11,37.0,23,28,0,0.0,30.36,1.1,1,05:59,17:17,56.58784175482457
1,2009-10-12,44.0,36,20,0,0.02,30.18,0.6,19,06:00,17:15,73.28171316760088
2,2009-10-12,46.0,34,19,0,0.0,30.2,0.6,24,06:00,17:15,62.729670662469395
1,2009-10-13,40.0,32,24,0,0.0,30.35,8.5,1,06:02,17:14,72.86817422182475
2,2009-10-13,42.0,32,23,0,0.0,30.35,8.5,2,06:02,17:14,67.4435392579797
1,2009-10-14,45.0,36,20,0,0.03,30.17,11.0,9,06:03,17:12,70.54353563489435
2,2009-10-14,45.0,36,20,0,0.03,30.17,10.7,10,06:03,17:12,70.54353563489435
1,2009-10-15,42.0,38,22,0,0.29,30.0,8.2,6,06:04,17:11,85.60554347335164
2,2009-10-15,42.0,38,22,0,0.33,30.0,9.4,7,06:04,17:11,85.60554347335164
1,2009-10-16,42.0,36,23,0,0.04,30.13,8.2,35,06:05,17:09,79.12143462214557
2,2009-10-16,43.0,36,22,0,0.08,30.13,7.1,35,06:05,17:09,76.13910351772776
1,2009-10-17,44.0,33,21,0,0.0,30.3,8.0,34,06:06,17:07,65.02777464481295
2,2009-10-17,46.0,34,19,0,0.01,30.3,6.9,35,06:06,17:07,62.729670662469395
1,2009-10-18,42.0,33,23,0,0.0,30.25,6.1,21,06:07,17:06,70.20975080667078
2,2009-10-18,43.0,33,22,0,0.0,30.26,5.8,21,06:07,17:06,67.5633285740088
1,2009-10-19,54.0,41,10,0,0.0,30.0,11.4,21,06:08,17:04,61.347362968351604
2,2009-10-19,54.0,40,10,0,0.0,30.01,10.7,21,06:08,17:04,59.01460519198746
1,2009-10-20,55.0,48,10,0,0.03,30.03,4.0,19,06:10,17:03,77.2225955856469
2,2009-10-20,58.0,47,7,0,0.05,30.03,6.4,19,06:10,17:03,66.73487075122688
1,2009-10-21,62.0,52,3,0,0.0,29.99,11.4,21,06:11,17:01,69.72963181723787
2,2009-10-21,62.0,50,2,0,0.01,29.99,11.1,21,06:11,17:01,64.75536744234604
1,2009-10-22,53.0,48,12,0,1.03,29.94,8.4,5,06:12,17:00,83.07448222924974
2,2009-10-22,54.0,49,11,0,0.84,29.93,8.7,6,06:12,17:00,83.14185862145284
1,2009-10-23,52.0,49,13,0,0.89,29.48,6.2,18,06:13,16:58,89.47084016106763
2,2009-10-23,53.0,50,12,0,1.29,29.48,6.6,19,06:13,16:58,89.51436987082707
1,2009-10-24,44.0,37,21,0,0.04,29.73,8.3,26,06:14,16:57,76.2321444120813
2,2009-10-24,44.0,37,21,0,0.05,29.74,9.6,26,06:14,16:57,76.2321444120813
1,2009-10-25,53.0,45,12,0,0.27,29.96,5.5,19,06:16,16:56,74.18056166948129
2,2009-10-25,54.0,43,11,0,0.24,29.97,6.3,19,06:16,16:56,66.25878005367007
1,2009-10-26,52.0,48,13,0,0.11,30.02,4.9,21,06:17,16:54,86.1853171899682
2,2009-10-26,52.0,47,12,0,0.13,30.02,5.2,21,06:17,16:54,83.00671620595244
1,2009-10-27,48.0,45,17,0,0.06,29.94,4.4,5,06:18,16:53,89.29404033452167
2,2009-10-27,50.0,46,15,0,0.16,29.94,5.5,5,06:18,16:53,86.07211706183206
1,2009-10-28,54.0,49,11,0,0.0,29.99,3.1,14,06:19,16:51,83.14185862145284
2,2009-10-28,54.0,49,11,0,0.0,29.99,1.8,13,06:19,16:51,83.14185862145284
1,2009-10-29,54.0,50,11,0,0.6,29.98,12.5,14,06:20,16:50,86.2971818129398
2,2009-10-29,54.0,50,11,0,1.05,29.99,11.1,14,06:20,16:50,86.2971818129398
1,2009-10-30,56.0,53,8,0,0.81,29.55,15.6,20,06:22,16:49,89.64338408881606
2,2009-10-30,58.0,54,7,0,1.15,29.56,15.7,21,06:22,16:49,86.51698512948002
1,2009-10-31,40.0,31,24,0,0.0,29.86,11.1,26,06:23,16:47,69.98433133606513
2,2009-10-31,42.0,31,23,0,0.01,29.87,13.4,26,06:23,16:47,64.77438262057734
1,2010-05-01,64.0,53,1,0,0.11,29.6,9.1,21,04:48,18:49,67.43214236750362
2,2010-05-01,66.0,54,0,1,0.01,29.59,7.4,22,04:48,18:49,65.2387976002875
1,2010-05-02,61.0,52,4,0,0.93,29.61,4.4,25,04:47,18:50,72.23929984287824
2,2010-05-02,61.0,52,4,0,0.31,29.6,2.8,26,04:47,18:50,72.23929984287824
1,2010-05-03,61.0,45,4,0,0.0,29.77,8.8,25,04:46,18:51,55.59417457887699
2,2010-05-03,62.0,45,3,0,0.0,29.77,8.9,25,04:46,18:51,53.66277542833233
1,2010-05-04,64.0,44,0,0,0.0,29.77,13.9,21,04:44,18:52,48.15248272474801
2,2010-05-04,66.0,43,0,2,0.0,29.78,12.1,21,04:44,18:52,43.226431411633484
1,2010-05-05,64.0,37,1,0,0.0,29.77,10.2,27,04:43,18:53,36.707670168732406
2,2010-05-05,65.0,37,0,0,0.0,29.77,9.7,27,04:43,18:53,35.44835505459154
1,2010-05-06,54.0,39,10,0,0.01,29.99,5.7,3,04:42,18:55,56.76064916568729
2,2010-05-06,54.0,39,11,0,0.05,29.99,5.9,6,04:42,18:55,56.76064916568729
1,2010-05-07,52.0,46,13,0,0.72,29.73,2.6,34,04:41,18:56,79.93203780980954
2,2010-05-07,52.0,46,12,0,0.74,29.73,3.7,31,04:41,18:56,79.93203780980954
1,2010-05-08,46.0,35,19,0,0.02,30.05,14.5,30,04:39,18:57,65.27873590995324
2,2010-05-08,46.0,35,19,0,0.08,30.06,13.6,29,04:39,18:57,65.27873590995324
1,2010-05-09,48.0,29,17,0,0.0,30.31,2.5,35,04:38,18:58,47.54145841062437
2,2010-05-09,46.0,29,18,0,0.0,30.32,1.8,6,04:38,18:58,51.26074331474755
1,2010-05-10,50.0,31,15,0,0.0,30.24,13.5,11,04:37,18:59,47.859009954411206
2,2010-05-10,50.0,29,14,0,0.0,30.25,12.5,12,04:37,18:59,44.12120699263476
1,2010-05-11,48.0,46,17,0,0.97,29.9,5.6,9,04:36,18:00,92.7443796878124
2,2010-05-11,52.0,46,13,0,0.72,29.89,3.0,12,04:36,18:00,79.93203780980954
1,2010-05-12,48.0,45,17,0,0.12,30.1,8.9,6,04:35,19:01,89.29404033452167
2,2010-05-12,50.0,45,15,0,0.14,30.09,8.3,6,04:35,19:01,82.87000375082447
1,2010-05-13,60.0,53,4,0,1.49,29.93,4.8,25,04:34,19:02,77.65354848481702
2,2010-05-13,64.0,54,1,0,0.97,29.93,5.9,25,04:34,19:02,69.94603538909423
1,2010-05-14,56.0,44,8,0,0.0,30.17,10.9,26,04:33,19:03,64.0132635887432
2,2010-05-14,58.0,43,7,0,0.0,30.17,11.9,26,04:33,19:03,57.3250988860086
1,2010-05-15,52.0,42,13,0,0.0,30.26,4.1,4,04:32,19:04,68.61496211698909
2,2010-05-15,55.0,41,10,0,0.0,30.25,4.0,5,04:32,19:04,59.151913276129584
1,2010-05-16,54.0,43,11,0,0.0,30.18,9.7,5,04:31,19:05,66.25878005367007
2,2010-05-16,56.0,43,9,0,0.0,30.17,11.1,5,04:31,19:05,61.61093846002645
1,2010-05-17,54.0,42,11,0,0.01,30.04,9.6,3,04:30,19:06,63.761282104618346
2,2010-05-17,56.0,43,9,0,0.11,30.03,7.9,3,04:30,19:06,61.61093846002645
1,2010-05-18,56.0,40,9,0,0.0,29.99,9.1,3,04:29,19:07,54.87491930550421
2,2010-05-18,56.0,41,9,0,0.0,29.98,9.6,2,04:29,19:07,57.04404158160562
1,2010-05-19,59.0,39,6,0,0.0,30.02,5.7,4,04:28,19:08,47.379813807319
2,2010-05-19,60.0,39,5,0,0.0,30.02,6.4,4,04:28,19:08,45.71985091173706
1,2010-05-20,60.0,49,4,0,0.05,30.02,6.8,13,04:27,19:09,66.96951913995109
2,2010-05-20,62.0,49,3,0,0.09,30.02,6.3,12,04:27,19:09,62.387687428101856
1,2010-05-21,64.0,58,0,0,0.21,29.88,4.6,10,04:26,19:10,80.84659363061954
2,2010-05-21,64.0,58,1,0,0.4,29.87,5.0,12,04:26,19:10,80.84659363061954
1,2010-05-22,66.0,59,0,1,0.0,29.94,3.4,12,04:25,19:11,78.15557312319325
2,2010-05-22,65.0,59,0,0,0.01,29.94,2.7,9,04:25,19:11,80.92009306915745
1,2010-05-23,76.0,66,0,11,0.0,29.97,9.8,18,04:25,19:12,71.20078883633504
2,2010-05-23,77.0,65,0,12,0.0,29.96,9.7,18,04:25,19:12,66.52320854134287
1,2010-05-24,80.0,67,0,16,0.0,30.03,6.6,14,04:24,19:13,64.59707555210858
2,2010-05-24,82.0,66,0,17,0.0,30.01,6.3,13,04:24,19:13,58.4629559303616
1,2010-05-25,78.0,62,0,14,0.0,30.04,5.1,13,04:23,19:14,57.93497644811754
2,2010-05-25,79.0,61,0,14,0.0,30.02,6.4,12,04:23,19:14,54.11135105682001
1,2010-05-26,76.0,63,0,12,0.0,30.0,3.1,3,04:22,19:15,64.12128130361302
2,2010-05-26,78.0,62,0,13,0.0,29.98,3.2,2,04:22,19:15,57.93497644811754
1,2010-05-27,69.0,50,0,4,0.0,30.03,10.4,3,04:22,19:16,50.76859033508071
2,2010-05-27,70.0,50,0,5,0.0,30.0,12.7,2,04:22,19:16,49.06274959008728
1,2010-05-28,68.0,50,0,3,0.0,30.01,7.8,3,04:21,19:16,52.54132558106588
2,2010-05-28,68.0,49,0,3,0.0,29.99,10.0,2,04:21,19:16,50.620233146358515
1,2010-05-29,72.0,57,0,8,0.0,29.95,5.0,5,04:21,19:17,59.22858008458958
2,2010-05-29,73.0,57,0,8,0.0,29.93,4.5,7,04:21,19:17,57.26296650219611
1,2010-05-30,76.0,59,0,11,0.0,29.88,4.6,18,04:20,19:18,55.64738458327224
2,2010-05-30,78.0,59,0,13,0.0,29.86,4.5,17,04:20,19:18,52.080362399061585
1,2010-05-31,74.0,64,0,9,0.26,29.86,0.6,24,04:20,19:19,70.99674371996448
2,2010-05-31,74.0,65,0,10,1.57,29.85,1.6,19,04:20,19:19,73.51892767698158
1,2010-06-01,74.0,62,0,9,0.0,29.84,5.1,19,04:19,19:20,66.17933131928623
2,2010-06-01,74.0,63,0,10,0.0,29.83,4.4,17,04:19,19:20,68.55087020336484
1,2010-06-02,67.0,61,0,2,1.02,29.71,3.6,34,04:19,19:20,81.06588268605377
2,2010-06-02,68.0,61,0,3,1.3,29.69,2.8,32,04:19,19:20,78.31935415820635
1,2010-06-03,64.0,46,1,0,0.0,29.81,6.7,4,04:18,19:21,51.95438421388198
2,2010-06-03,64.0,46,0,0,0.0,29.79,6.1,4,04:18,19:21,51.95438421388198
1,2010-06-04,70.0,60,0,5,0.0,29.73,7.8,22,04:18,19:22,70.58262702474482
2,2010-06-04,72.0,59,0,7,0.0,29.71,6.8,21,04:18,19:22,63.63694965420793
1,2010-06-05,70.0,65,0,5,0.15,29.66,5.0,23,04:17,19:23,84.16914210018078
2,2010-06-05,70.0,63,0,5,0.51,29.65,3.8,24,04:17,19:23,78.481394078393
1,2010-06-06,66.0,55,0,1,0.0,29.84,9.2,32,04:17,19:23,67.66016472401645
2,2010-06-06,66.0,54,0,2,0.0,29.83,8.3,33,04:17,19:23,65.2387976002875
1,2010-06-07,62.0,49,3,0,0.0,30.05,6.4,8,04:17,19:24,62.387687428101856
2,2010-06-07,62.0,48,2,0,0.0,30.04,6.5,7,04:17,19:24,60.09670435708345
1,2010-06-08,62.0,57,2,0,0.45,29.97,8.8,13,04:17,19:25,83.66717971385457
2,2010-06-08,63.0,57,2,0,0.33,29.96,7.8,13,04:17,19:25,80.77268735476473
1,2010-06-09,74.0,56,0,9,0.0,29.84,10.2,28,04:16,19:25,53.40564257826917
2,2010-06-09,75.0,55,0,10,0.0,29.82,10.0,27,04:16,19:25,49.80730647655911
1,2010-06-10,68.0,54,0,3,0.0,29.96,4.8,7,04:16,19:26,60.88417312972738
2,2010-06-10,68.0,54,0,3,0.0,29.94,5.3,8,04:16,19:26,60.88417312972738
1,2010-06-11,76.0,67,0,12,0.02,29.89,8.8,19,04:16,19:26,73.70845748055447
2,2010-06-11,76.0,67,0,11,0.41,29.88,8.6,19,04:16,19:26,73.70845748055447
1,2010-06-12,70.0,63,0,5,0.34,29.96,3.9,4,04:16,19:27,78.481394078393
2,2010-06-12,70.0,63,0,5,0.12,29.94,2.2,2,04:16,19:27,78.481394078393
1,2010-06-13,66.0,62,0,2,0.25,29.98,3.5,9,04:16,19:27,86.94143204085914
2,2010-06-13,67.0,61,0,2,0.25,29.97,3.6,7,04:16,19:27,81.06588268605377
1,2010-06-14,65.0,61,0,0,0.0,29.94,6.2,4,04:16,19:28,86.88945131427037
2,2010-06-14,66.0,61,0,2,0.01,29.92,5.5,5,04:16,19:28,83.92099672973481
1,2010-06-15,70.0,66,0,5,0.59,29.89,2.2,19,04:16,19:28,87.14637408597748
2,2010-06-15,70.0,65,0,5,0.88,29.88,3.2,20,04:16,19:28,84.16914210018078
1,2010-06-16,72.0,61,0,8,0.0,29.98,5.9,28,04:16,19:29,68.33135540319206
2,2010-06-16,76.0,60,0,11,0.0,29.97,6.1,27,04:16,19:29,57.66778910783504
1,2010-06-17,74.0,62,0,9,0.0,30.01,5.8,14,04:16,19:29,66.17933131928623
2,2010-06-17,76.0,61,0,11,0.0,30.0,4.4,14,04:16,19:29,59.75241167088612
1,2010-06-18,78.0,66,0,14,0.87,29.92,6.8,21,04:16,19:29,66.6367864988586
2,2010-06-18,78.0,66,0,14,0.66,29.91,6.2,22,04:16,19:29,66.6367864988586
1,2010-06-19,76.0,61,0,11,0.0,29.94,9.8,28,04:16,19:30,59.75241167088612
2,2010-06-19,76.0,60,0,11,0.0,29.92,10.1,27,04:16,19:30,57.66778910783504
1,2010-06-20,72.0,61,0,8,0.0,30.04,3.8,8,04:16,19:30,68.33135540319206
2,2010-06-20,74.0,60,0,9,0.0,30.02,4.4,8,04:16,19:30,61.65156162940663
1,2010-06-21,76.0,66,0,11,0.22,29.97,5.6,16,04:16,19:30,71.20078883633504
2,2010-06-21,76.0,66,0,12,0.4,29.96,4.4,17,04:16,19:30,71.20078883633504
1,2010-06-22,77.0,68,0,12,0.0,29.98,5.9,23,04:17,19:31,73.8025121880607
2,2010-06-22,78.0,68,0,13,0.0,29.97,6.7,22,04:17,19:31,71.40285567925346
1,2010-06-23,78.0,70,0,13,0.87,29.89,10.2,22,04:17,19:31,76.46535750657347
2,2010-06-23,77.0,69,0,12,1.23,29.89,9.3,22,04:17,19:31,76.37954483234944
1,2010-06-24,74.0,60,0,10,0.0,30.03,5.4,32,04:17,19:31,61.65156162940663
2,2010-06-24,73.0,59,0,8,0.0,30.01,2.3,36,04:17,19:31,61.525035905748084
1,2010-06-25,73.0,62,0,8,0.0,30.0,6.4,20,04:17,19:31,68.44137294700022
2,2010-06-25,75.0,61,0,10,0.0,29.99,6.5,20,04:17,19:31,61.777544009622254
1,2010-06-26,78.0,66,0,13,0.85,29.83,1.0,11,04:18,19:31,66.6367864988586
2,2010-06-26,78.0,65,0,13,0.7,29.81,2.3,16,04:18,19:31,64.36023541711909
1,2010-06-27,78.0,70,0,14,0.54,29.62,7.4,24,04:18,19:31,76.46535750657347
2,2010-06-27,80.0,69,0,15,0.88,29.6,8.5,24,04:18,19:31,69.19708443215043
1,2010-06-28,72.0,59,0,8,0.0,29.76,9.4,31,04:19,19:31,63.63694965420793
2,2010-06-28,74.0,59,0,9,0.0,29.74,9.1,31,04:19,19:31,59.49158469966004
1,2010-06-29,67.0,53,0,2,0.0,30.09,6.2,4,04:19,19:31,60.7543368911074
2,2010-06-29,68.0,52,0,3,0.0,30.07,6.7,6,04:19,19:31,56.577353085352414
1,2010-06-30,66.0,50,0,1,0.0,30.25,3.7,4,04:19,19:31,56.29924377769591
2,2010-06-30,66.0,50,0,2,0.0,30.23,3.9,5,04:19,19:31,56.29924377769591
1,2010-07-01,66.0,48,0,1,0.0,30.33,5.0,9,04:20,19:31,52.248935377409744
2,2010-07-01,68.0,47,0,3,0.0,30.31,6.2,10,04:20,19:31,46.96300291239815
1,2010-07-02,71.0,53,0,6,0.0,30.2,7.9,19,04:20,19:31,52.97588345300211
2,2010-07-02,72.0,50,0,8,0.0,30.19,7.5,18,04:20,19:31,45.84077627073299
1,2010-07-03,74.0,56,0,9,0.0,30.04,8.5,20,04:21,19:31,53.40564257826917
2,2010-07-03,76.0,54,0,11,0.0,30.02,8.1,20,04:21,19:31,46.450538518744715
1,2010-07-04,80.0,66,0,15,0.0,29.91,10.2,22,04:22,19:30,62.399389337971854
2,2010-07-04,82.0,65,0,17,0.03,29.9,10.2,22,04:22,19:30,56.46565215030562
1,2010-07-05,84.0,64,0,20,0.0,29.9,15.0,20,04:22,19:30,51.115817511179365
2,2010-07-05,84.0,63,0,20,0.0,29.88,13.0,20,04:22,19:30,49.354851898121574
1,2010-07-06,82.0,69,0,17,0.37,29.96,8.4,22,04:23,19:30,64.83182192304785
2,2010-07-06,83.0,68,0,18,0.04,29.95,9.0,23,04:23,19:30,60.64841049325642
1,2010-07-07,82.0,70,0,17,0.2,30.03,3.5,23,04:23,19:30,67.08593047449433
2,2010-07-07,83.0,69,0,18,0.05,30.01,4.8,24,04:23,19:30,62.766128834159055
1,2010-07-08,80.0,70,0,16,0.16,29.99,2.7,32,04:24,19:29,71.6029668387688
2,2010-07-08,80.0,69,0,16,0.15,29.97,0.5,34,04:24,19:29,69.19708443215043
1,2010-07-09,79.0,59,0,14,0.0,29.98,6.3,36,04:25,19:29,50.39386827036606
2,2010-07-09,80.0,59,0,15,0.0,29.96,4.9,2,04:25,19:29,48.768600362464646
1,2010-07-10,79.0,61,0,14,0.0,29.95,6.3,28,04:25,19:29,54.11135105682001
2,2010-07-10,79.0,59,0,14,0.01,29.93,4.1,27,04:25,19:29,50.39386827036606
1,2010-07-11,76.0,63,0,11,0.79,29.81,5.6,23,04:26,19:28,64.12128130361302
2,2010-07-11,76.0,62,0,11,0.77,29.79,6.4,21,04:26,19:28,61.90298543869785
1,2010-07-12,74.0,65,0,10,0.0,29.76,1.7,35,04:27,19:28,73.51892767698158
2,2010-07-12,74.0,64,0,10,0.01,29.74,1.1,4,04:27,19:28,70.99674371996448
1,2010-07-13,77.0,65,0,12,0.17,29.87,5.4,10,04:28,19:27,66.52320854134287
2,2010-07-13,78.0,64,0,13,0.02,29.85,6.2,9,04:28,19:27,62.15225499128753
1,2010-07-14,80.0,71,0,15,0.0,29.96,9.2,17,04:28,19:27,74.08186960685258
2,2010-07-14,82.0,69,0,17,0.0,29.94,8.6,18,04:28,19:27,64.83182192304785
1,2010-07-15,80.0,69,0,16,0.01,29.91,7.0,27,04:29,19:26,69.19708443215043
2,2010-07-15,82.0,69,0,18,0.0,29.89,7.9,25,04:29,19:26,64.83182192304785
1,2010-07-16,78.0,62,0,14,0.0,29.95,7.4,25,04:30,19:25,57.93497644811754
2,2010-07-16,79.0,60,0,14,0.0,29.93,6.6,25,04:30,19:25,52.22353196842017
1,2010-07-17,82.0,63,0,17,0.0,29.89,5.6,28,04:31,19:25,52.649973466844635
2,2010-07-17,82.0,64,0,17,0.0,29.87,1.4,26,04:31,19:25,54.5285079824562
1,2010-07-18,82.0,69,0,17,0.01,29.82,7.0,25,04:32,19:24,64.83182192304785
2,2010-07-18,82.0,69,0,18,0.29,29.8,7.1,24,04:32,19:24,64.83182192304785
1,2010-07-19,76.0,66,0,12,0.01,29.89,2.3,24,04:33,19:23,71.20078883633504
2,2010-07-19,78.0,66,0,13,0.0,29.87,3.4,23,04:33,19:23,66.6367864988586
1,2010-07-20,77.0,68,0,12,0.0,29.92,5.4,23,04:33,19:23,73.8025121880607
2,2010-07-20,77.0,66,0,12,0.0,29.9,7.0,23,04:33,19:23,68.8762683364799
1,2010-07-21,82.0,65,0,17,0.0,30.0,4.7,31,04:34,19:22,56.46565215030562
2,2010-07-21,82.0,66,0,17,0.0,29.98,1.8,30,04:34,19:22,58.4629559303616
1,2010-07-22,80.0,71,0,15,0.01,29.89,10.8,20,04:35,19:21,74.08186960685258
2,2010-07-22,81.0,70,0,16,0.02,29.88,8.2,20,04:35,19:21,69.30301775489443
1,2010-07-23,82.0,71,0,17,2.79,29.85,11.2,24,04:36,19:20,69.4084529354304
2,2010-07-23,83.0,71,0,18,3.15,29.83,9.6,24,04:36,19:20,67.19693770592839
1,2010-07-24,78.0,71,0,13,3.64,29.86,2.6,28,04:37,19:19,79.11259678664938
2,2010-07-24,78.0,70,0,13,4.73,29.84,2.9,23,04:37,19:19,76.46535750657347
1,2010-07-25,74.0,59,0,9,0.0,30.06,8.7,2,04:38,19:18,59.49158469966004
2,2010-07-25,74.0,60,0,10,0.52,30.03,9.2,2,04:38,19:18,61.65156162940663
1,2010-07-26,72.0,62,0,8,0.0,30.09,4.5,12,04:39,19:18,70.79069748395239
2,2010-07-26,74.0,62,0,9,0.0,30.07,4.8,12,04:39,19:18,66.17933131928623
1,2010-07-27,78.0,67,0,13,0.0,30.01,5.6,21,04:40,19:17,68.98371246394646
2,2010-07-27,80.0,66,0,15,0.0,29.99,6.0,21,04:40,19:17,62.399389337971854
1,2010-07-28,80.0,71,0,16,0.0,29.94,6.8,28,04:41,19:16,74.08186960685258
2,2010-07-28,84.0,71,0,19,0.0,29.92,5.2,25,04:41,19:16,65.06449461485761
1,2010-07-29,74.0,58,0,10,0.0,30.07,6.0,5,04:42,19:15,57.39844888625208
2,2010-07-29,75.0,59,0,10,0.0,30.05,6.1,6,04:42,19:15,57.533389096468824
1,2010-07-30,74.0,60,0,10,0.0,29.98,5.5,17,04:43,19:14,61.65156162940663
2,2010-07-30,75.0,59,0,10,0.0,29.97,5.1,16,04:43,19:14,57.533389096468824
1,2010-07-31,72.0,64,0,8,0.68,29.86,3.6,13,04:44,19:13,75.94378647886145
2,2010-07-31,72.0,63,0,7,0.6,29.84,3.1,14,04:44,19:13,73.32748485196429
1,2010-08-01,76.0,65,0,11,0.0,29.94,2.4,13,04:45,19:11,68.76831510279386
2,2010-08-01,75.0,64,0,10,0.0,29.93,2.2,11,04:45,19:11,68.65984998793179
1,2010-08-02,76.0,67,0,11,0.0,29.96,6.3,21,04:46,19:10,73.70845748055447
2,2010-08-02,77.0,66,0,12,0.08,29.94,5.4,21,04:46,19:10,68.8762683364799
1,2010-08-03,76.0,71,0,11,0.28,29.91,2.6,21,04:47,19:09,84.5310765127731
2,2010-08-03,76.0,70,0,11,1.6,29.89,2.3,20,04:47,19:09,81.70252587455819
1,2010-08-04,77.0,72,0,12,0.48,29.85,4.1,27,04:48,19:08,84.59023029348617
2,2010-08-04,76.0,71,0,11,0.57,29.83,3.6,26,04:48,19:08,84.5310765127731
1,2010-08-05,76.0,62,0,11,0.0,29.84,10.6,29,04:49,19:07,61.90298543869785
2,2010-08-05,76.0,62,0,11,0.0,29.82,9.5,29,04:49,19:07,61.90298543869785
1,2010-08-06,73.0,59,0,8,0.0,29.93,6.3,29,04:50,19:06,61.525035905748084
2,2010-08-06,73.0,58,0,8,0.0,29.91,5.9,29,04:50,19:06,59.36035569550202
1,2010-08-07,72.0,64,0,8,0.0,29.92,7.6,23,04:51,19:04,75.94378647886145
2,2010-08-07,75.0,63,0,10,0.0,29.91,7.1,23,04:51,19:04,66.29448363533437
1,2010-08-08,78.0,67,0,13,0.08,29.86,9.3,22,04:52,19:03,68.98371246394646
