Year,Month,Day,Species,Block,Street,Trap,Latitude,Longitude,AddressAccuracy,NumMosquitos,WnvPresent,Station,DLHRs,Tavg,DewPoint,PrecipTotal,SeaLevel,AveWindSpd,RHumidity
2007,10,4,CULEX PIPIENS/RESTUANS,11, S ASHLAND AVE,T090,41.868077,-87.666901,9,30,0,2,11.616666666666667,67.285714,51.428571,0.42,30.058571,7.385714,58.081078
2007,10,4,CULEX PIPIENS,11, S ASHLAND AVE,T090,41.868077,-87.666901,9,10,0,2,11.616666666666667,67.285714,51.428571,0.42,30.058571,7.385714,58.081078
2007,10,4,CULEX PIPIENS/RESTUANS,11, S STATE ST,T092,41.869216,-87.627561,8,1,0,2,11.616666666666667,67.285714,51.428571,0.42,30.058571,7.385714,58.081078
2007,10,4,CULEX PIPIENS,11, S STATE ST,T092,41.869216,-87.627561,8,2,0,2,11.616666666666667,67.285714,51.428571,0.42,30.058571,7.385714,58.081078
2007,10,4,CULEX PIPIENS,21, N LAWLER AVE,T154,41.918705,-87.752329,8,6,0,2,11.616666666666667,67.285714,51.428571,0.42,30.058571,7.385714,58.081078
2007,10,4,CULEX PIPIENS,42, W 127TH PL,T135,41.662014,-87.724608,8,13,0,2,11.616666666666667,67.285714,51.428571,0.42,30.058571,7.385714,58.081078
2007,10,4,CULEX PIPIENS/RESTUANS,53, W AGATITE AVE,T141,41.961743,-87.76007,9,3,0,1,11.616666666666667,65.857143,51.857143,0.5200020000000001,30.062857,7.557143,61.797151
2007,10,4,CULEX PIPIENS,53, W AGATITE AVE,T141,41.961743,-87.76007,9,2,0,1,11.616666666666667,65.857143,51.857143,0.5200020000000001,30.062857,7.557143,61.797151
2007,10,4,CULEX PIPIENS,43, N ASHLAND AVE OVERPASS,T145,41.878114,-87.629798,3,3,0,2,11.616666666666667,67.285714,51.428571,0.42,30.058571,7.385714,58.081078
2007,10,4,CULEX PIPIENS/RESTUANS,42, W 127TH PL,T135,41.662014,-87.724608,8,17,0,2,11.616666666666667,67.285714,51.428571,0.42,30.058571,7.385714,58.081078
2007,10,4,CULEX PIPIENS,42, N RICHMOND ST,T146,41.958271,-87.702575,9,3,0,1,11.616666666666667,65.857143,51.857143,0.5200020000000001,30.062857,7.557143,61.797151
2007,10,4,CULEX PIPIENS/RESTUANS,28, N FRANCISCO AVE,T147,41.932094,-87.700117,8,4,0,2,11.616666666666667,67.285714,51.428571,0.42,30.058571,7.385714,58.081078
2007,10,4,CULEX PIPIENS,28, N FRANCISCO AVE,T147,41.932094,-87.700117,8,1,0,2,11.616666666666667,67.285714,51.428571,0.42,30.058571,7.385714,58.081078
2007,10,4,CULEX PIPIENS/RESTUANS,15, W GRANVILLE AVE,T149,41.994469,-87.667736,8,1,0,1,11.616666666666667,65.857143,51.857143,0.5200020000000001,30.062857,7.557143,61.797151
2007,10,4,CULEX PIPIENS/RESTUANS,18, W FARWELL AVE,T150,42.006858,-87.675919,9,1,0,1,11.616666666666667,65.857143,51.857143,0.5200020000000001,30.062857,7.557143,61.797151
2007,10,4,CULEX PIPIENS/RESTUANS,70,  W ARMITAGE AVENUE,T151,41.916265,-87.800515,8,13,0,1,11.616666666666667,65.857143,51.857143,0.5200020000000001,30.062857,7.557143,61.797151
2007,10,4,CULEX PIPIENS,70,  W ARMITAGE AVENUE,T151,41.916265,-87.800515,8,17,0,1,11.616666666666667,65.857143,51.857143,0.5200020000000001,30.062857,7.557143,61.797151
2007,10,4,CULEX PIPIENS/RESTUANS,25, S MILLARD AVE,T152,41.846075,-87.716277,9,1,0,2,11.616666666666667,67.285714,51.428571,0.42,30.058571,7.385714,58.081078
2007,10,4,CULEX PIPIENS/RESTUANS,42, N RICHMOND ST,T146,41.958271,-87.702575,9,9,0,1,11.616666666666667,65.857143,51.857143,0.5200020000000001,30.062857,7.557143,61.797151
2007,10,9,CULEX PIPIENS/RESTUANS,58, N PULASKI RD,T027,41.984809,-87.728492,8,1,0,1,11.383333333333333,70.571429,58.142857,0.0,30.005714,6.871429,65.086985
2007,10,9,CULEX PIPIENS/RESTUANS,40, E 130TH ST,T221,41.659112,-87.538693,8,1,0,2,11.383333333333333,72.714286,57.571429,0.059997,29.992857,6.757143,59.20895
2007,10,9,CULEX PIPIENS,40, E 130TH ST,T221,41.659112,-87.538693,8,1,0,2,11.383333333333333,72.714286,57.571429,0.059997,29.992857,6.757143,59.20895
2007,10,9,CULEX PIPIENS,12, S DOTY AVE,T115,41.673408,-87.599862,5,104,0,2,11.383333333333333,72.714286,57.571429,0.059997,29.992857,6.757143,59.20895
2007,10,9,CULEX PIPIENS/RESTUANS,13, S TORRENCE AVE,T200,41.678618,-87.559308,5,7,0,2,11.383333333333333,72.714286,57.571429,0.059997,29.992857,6.757143,59.20895
2007,10,9,CULEX PIPIENS/RESTUANS,10, S STONY ISLAND AVE,T138,41.726465,-87.585413,5,9,0,2,11.383333333333333,72.714286,57.571429,0.059997,29.992857,6.757143,59.20895
2007,10,9,CULEX PIPIENS/RESTUANS,12, S DOTY AVE,T115,41.673408,-87.599862,5,55,0,2,11.383333333333333,72.714286,57.571429,0.059997,29.992857,6.757143,59.20895
2007,10,9,CULEX PIPIENS,24, E 105TH ST,T128,41.704572,-87.565666,8,3,0,2,11.383333333333333,72.714286,57.571429,0.059997,29.992857,6.757143,59.20895
2007,10,9,CULEX PIPIENS,13, S TORRENCE AVE,T200,41.678618,-87.559308,5,18,0,2,11.383333333333333,72.714286,57.571429,0.059997,29.992857,6.757143,59.20895
2007,10,9,CULEX PIPIENS/RESTUANS,24, E 105TH ST,T128,41.704572,-87.565666,8,1,0,2,11.383333333333333,72.714286,57.571429,0.059997,29.992857,6.757143,59.20895
2007,10,9,CULEX PIPIENS/RESTUANS,13, S BRANDON,T209,41.740641,-87.546587,5,18,0,2,11.383333333333333,72.714286,57.571429,0.059997,29.992857,6.757143,59.20895
2007,10,9,CULEX PIPIENS/RESTUANS,81, E 91ST ST,T107,41.729669,-87.582699,5,1,0,2,11.383333333333333,72.714286,57.571429,0.059997,29.992857,6.757143,59.20895
2007,10,9,CULEX PIPIENS/RESTUANS,38, E 115TH ST,T215,41.686398,-87.531635,8,6,0,2,11.383333333333333,72.714286,57.571429,0.059997,29.992857,6.757143,59.20895
2007,10,9,CULEX PIPIENS,37, E 118TH ST,T212,41.680946,-87.535198,8,22,0,2,11.383333333333333,72.714286,57.571429,0.059997,29.992857,6.757143,59.20895
2007,10,9,CULEX PIPIENS/RESTUANS,37, E 118TH ST,T212,41.680946,-87.535198,8,34,0,2,11.383333333333333,72.714286,57.571429,0.059997,29.992857,6.757143,59.20895
2007,10,9,CULEX PIPIENS,81, E 91ST ST,T107,41.729669,-87.582699,5,3,0,2,11.383333333333333,72.714286,57.571429,0.059997,29.992857,6.757143,59.20895
2007,10,9,CULEX TERRITANS,13, S BRANDON,T209,41.740641,-87.546587,5,3,0,2,11.383333333333333,72.714286,57.571429,0.059997,29.992857,6.757143,59.20895
2007,10,9,CULEX PIPIENS,13, S BRANDON,T209,41.740641,-87.546587,5,19,0,2,11.383333333333333,72.714286,57.571429,0.059997,29.992857,6.757143,59.20895
2007,10,9,CULEX PIPIENS,13, S MACKINAW,T206,41.737052,-87.543067,5,4,0,2,11.383333333333333,72.714286,57.571429,0.059997,29.992857,6.757143,59.20895
2007,10,9,CULEX PIPIENS,10, S STONY ISLAND AVE,T138,41.726465,-87.585413,5,23,0,2,11.383333333333333,72.714286,57.571429,0.059997,29.992857,6.757143,59.20895
2009,5,28,CULEX PIPIENS/RESTUANS,12, S DOTY AVE,T115,41.673408,-87.599862,5,2,0,2,14.916666666666666,63.571429,50.857143,1.459997,29.927143,7.6,63.770477
2009,5,28,CULEX PIPIENS/RESTUANS,37, S PULASKI RD,T063,41.82561,-87.726549,9,1,0,2,14.916666666666666,63.571429,50.857143,1.459997,29.927143,7.6,63.770477
2009,5,28,CULEX RESTUANS,63, W 64TH ST,T155,41.776156,-87.778927,9,1,0,2,14.916666666666666,63.571429,50.857143,1.459997,29.927143,7.6,63.770477
2009,5,28,CULEX RESTUANS,52, S KOLMAR,T114,41.798697,-87.736812,8,2,0,2,14.916666666666666,63.571429,50.857143,1.459997,29.927143,7.6,63.770477
2009,5,28,CULEX RESTUANS,10, E 67TH ST,T073,41.773215,-87.60088,8,1,0,2,14.916666666666666,63.571429,50.857143,1.459997,29.927143,7.6,63.770477
2009,5,28,CULEX RESTUANS,50, S UNION AVE,T082,41.803423,-87.642984,8,2,0,2,14.916666666666666,63.571429,50.857143,1.459997,29.927143,7.6,63.770477
2009,5,28,CULEX PIPIENS/RESTUANS,71, S SOUTH SHORE DR,T079,41.766202,-87.562889,9,1,0,2,14.916666666666666,63.571429,50.857143,1.459997,29.927143,7.6,63.770477
2009,5,28,CULEX PIPIENS/RESTUANS,39, S ASHLAND AVE,T074,41.822536,-87.666343,9,3,0,2,14.916666666666666,63.571429,50.857143,1.459997,29.927143,7.6,63.770477
2009,5,28,CULEX RESTUANS,12, S DOTY AVE,T115,41.673408,-87.599862,5,1,0,2,14.916666666666666,63.571429,50.857143,1.459997,29.927143,7.6,63.770477
2009,5,28,CULEX PIPIENS/RESTUANS,79, S CHICAGO AVE,T083,41.754292,-87.590773,9,3,0,2,14.916666666666666,63.571429,50.857143,1.459997,29.927143,7.6,63.770477
2009,5,28,CULEX PIPIENS,12, S DOTY AVE,T115,41.673408,-87.599862,5,1,0,2,14.916666666666666,63.571429,50.857143,1.459997,29.927143,7.6,63.770477
2009,5,28,CULEX PIPIENS/RESTUANS,37, E 118TH ST,T212,41.680946,-87.535198,8,1,0,2,14.916666666666666,63.571429,50.857143,1.459997,29.927143,7.6,63.770477
2009,5,28,CULEX RESTUANS,10, S STONY ISLAND AVE,T138,41.726465,-87.585413,5,1,0,2,14.916666666666666,63.571429,50.857143,1.459997,29.927143,7.6,63.770477
2009,5,28,CULEX PIPIENS/RESTUANS,13, S TORRENCE AVE,T200,41.678618,-87.559308,5,1,0,2,14.916666666666666,63.571429,50.857143,1.459997,29.927143,7.6,63.770477
2009,5,28,CULEX PIPIENS/RESTUANS,13, S BRANDON,T209,41.740641,-87.546587,5,3,0,2,14.916666666666666,63.571429,50.857143,1.459997,29.927143,7.6,63.770477
2009,5,28,CULEX PIPIENS/RESTUANS,10, E 67TH ST,T073,41.773215,-87.60088,8,8,0,2,14.916666666666666,63.571429,50.857143,1.459997,29.927143,7.6,63.770477
2009,5,28,CULEX RESTUANS,10, S COTTAGE GROVE,T102,41.750498,-87.605294,5,1,0,2,14.916666666666666,63.571429,50.857143,1.459997,29.927143,7.6,63.770477
2009,5,28,CULEX PIPIENS/RESTUANS,40, E 130TH ST,T221,41.659112,-87.538693,8,2,0,2,14.916666666666666,63.571429,50.857143,1.459997,29.927143,7.6,63.770477
2009,5,28,CULEX PIPIENS,40, E 130TH ST,T221,41.659112,-87.538693,8,1,0,2,14.916666666666666,63.571429,50.857143,1.459997,29.927143,7.6,63.770477
2009,5,28,CULEX RESTUANS,91, W HIGGINS RD,T009,41.992478,-87.862995,8,1,0,1,14.916666666666666,62.142857,49.285714,1.789998,29.941429,7.642857,63.454676
2009,5,28,CULEX RESTUANS,42, W 127TH PL,T135,41.662014,-87.724608,8,8,0,2,14.916666666666666,63.571429,50.857143,1.459997,29.927143,7.6,63.770477
2009,5,28,CULEX RESTUANS,10, W OHARE AIRPORT,T900,41.974689,-87.890615,9,34,0,1,14.916666666666666,62.142857,49.285714,1.789998,29.941429,7.642857,63.454676
2009,5,28,CULEX PIPIENS/RESTUANS,70, N MOSELL AVE,T008,42.008314,-87.777921,9,6,0,1,14.916666666666666,62.142857,49.285714,1.789998,29.941429,7.642857,63.454676
2009,5,28,CULEX PIPIENS/RESTUANS,10, S STONY ISLAND AVE,T138,41.726465,-87.585413,5,1,0,2,14.916666666666666,63.571429,50.857143,1.459997,29.927143,7.6,63.770477
2009,5,28,CULEX PIPIENS/RESTUANS,35, W 51ST ST,T062,41.800737,-87.71188,8,1,0,2,14.916666666666666,63.571429,50.857143,1.459997,29.927143,7.6,63.770477
2009,5,28,CULEX RESTUANS,37, E 118TH ST,T212,41.680946,-87.535198,8,4,0,2,14.916666666666666,63.571429,50.857143,1.459997,29.927143,7.6,63.770477
2009,5,28,CULEX RESTUANS,60, W MONTROSE DR,T017,41.960616,-87.777189,9,1,0,1,14.916666666666666,62.142857,49.285714,1.789998,29.941429,7.642857,63.454676
2009,5,28,CULEX RESTUANS,17, N PULASKI RD,T039,41.911824,-87.726737,9,1,0,2,14.916666666666666,63.571429,50.857143,1.459997,29.927143,7.6,63.770477
2009,5,28,CULEX PIPIENS/RESTUANS,15, W WEBSTER AVE,T045,41.9216,-87.666455,8,1,0,2,14.916666666666666,63.571429,50.857143,1.459997,29.927143,7.6,63.770477
2009,5,28,CULEX PIPIENS/RESTUANS,22, N CANNON DR,T054,41.921965,-87.632085,8,1,0,2,14.916666666666666,63.571429,50.857143,1.459997,29.927143,7.6,63.770477
2009,5,28,CULEX RESTUANS,22, N CANNON DR,T054,41.921965,-87.632085,8,1,0,2,14.916666666666666,63.571429,50.857143,1.459997,29.927143,7.6,63.770477
2009,5,28,CULEX PIPIENS/RESTUANS,17, W 95TH ST,T094,41.720848,-87.666014,9,2,0,2,14.916666666666666,63.571429,50.857143,1.459997,29.927143,7.6,63.770477
2009,5,28,CULEX RESTUANS,17, W 95TH ST,T094,41.720848,-87.666014,9,3,0,2,14.916666666666666,63.571429,50.857143,1.459997,29.927143,7.6,63.770477
2009,5,28,CULEX PIPIENS/RESTUANS,75, N OAKLEY AVE,T148,42.01743,-87.687769,8,2,0,1,14.916666666666666,62.142857,49.285714,1.789998,29.941429,7.642857,63.454676
2009,5,28,CULEX PIPIENS/RESTUANS,41, N OAK PARK AVE,T002,41.95469,-87.800991,9,2,0,1,14.916666666666666,62.142857,49.285714,1.789998,29.941429,7.642857,63.454676
2009,5,28,CULEX PIPIENS/RESTUANS,89, S CARPENTER ST,T159,41.732984,-87.649642,8,2,0,2,14.916666666666666,63.571429,50.857143,1.459997,29.927143,7.6,63.770477
2009,5,28,CULEX PIPIENS/RESTUANS,36, N PITTSBURGH AVE,T011,41.944869,-87.832763,8,5,0,1,14.916666666666666,62.142857,49.285714,1.789998,29.941429,7.642857,63.454676
2009,5,28,CULEX PIPIENS/RESTUANS,58, N WESTERN AVE,T028,41.986921,-87.689778,9,1,0,1,14.916666666666666,62.142857,49.285714,1.789998,29.941429,7.642857,63.454676
2009,5,28,CULEX PIPIENS/RESTUANS,50, S CENTRAL AVE,T031,41.801498,-87.763416,9,21,0,2,14.916666666666666,63.571429,50.857143,1.459997,29.927143,7.6,63.770477
2009,5,28,CULEX RESTUANS,50, S CENTRAL AVE,T031,41.801498,-87.763416,9,7,0,2,14.916666666666666,63.571429,50.857143,1.459997,29.927143,7.6,63.770477
2009,5,28,CULEX PIPIENS/RESTUANS,10, S VINCENNES,T089,41.723195,-87.64997,5,2,0,2,14.916666666666666,63.571429,50.857143,1.459997,29.927143,7.6,63.770477
2009,5,28,CULEX RESTUANS,75, N OAKLEY AVE,T148,42.01743,-87.687769,8,2,0,1,14.916666666666666,62.142857,49.285714,1.789998,29.941429,7.642857,63.454676
2009,5,28,CULEX RESTUANS,11, S ASHLAND AVE,T090,41.868077,-87.666901,9,1,0,2,14.916666666666666,63.571429,50.857143,1.459997,29.927143,7.6,63.770477
2009,5,28,CULEX PIPIENS/RESTUANS,11, S ARTESIAN AVE,T160,41.903002,-87.688267,8,1,0,2,14.916666666666666,63.571429,50.857143,1.459997,29.927143,7.6,63.770477
2009,5,28,CULEX PIPIENS/RESTUANS,11, S ASHLAND AVE,T090,41.868077,-87.666901,9,5,0,2,14.916666666666666,63.571429,50.857143,1.459997,29.927143,7.6,63.770477
2009,5,28,CULEX PIPIENS/RESTUANS,10, N CENTRAL PARK DR,T030,41.89923,-87.716788,9,5,0,2,14.916666666666666,63.571429,50.857143,1.459997,29.927143,7.6,63.770477
2009,5,28,CULEX PIPIENS/RESTUANS,30, W 18TH ST,T043,41.857402,-87.694991,8,1,0,2,14.916666666666666,63.571429,50.857143,1.459997,29.927143,7.6,63.770477
2009,5,28,CULEX RESTUANS,61, N LEMONT AVE,T012,41.991429,-87.747113,8,9,0,1,14.916666666666666,62.142857,49.285714,1.789998,29.941429,7.642857,63.454676
2009,5,28,CULEX PIPIENS/RESTUANS,61, N LEMONT AVE,T012,41.991429,-87.747113,8,3,0,1,14.916666666666666,62.142857,49.285714,1.789998,29.941429,7.642857,63.454676
2009,5,28,CULEX RESTUANS,45, N CAMPBELL AVE,T220,41.963976,-87.69181,9,1,0,1,14.916666666666666,62.142857,49.285714,1.789998,29.941429,7.642857,63.454676
2009,5,28,CULEX PIPIENS/RESTUANS,46, N MILWAUKEE AVE,T003,41.964242,-87.757639,8,1,0,1,14.916666666666666,62.142857,49.285714,1.789998,29.941429,7.642857,63.454676
2009,5,28,CULEX PIPIENS/RESTUANS,25, S MILLARD AVE,T152,41.846075,-87.716277,9,2,0,2,14.916666666666666,63.571429,50.857143,1.459997,29.927143,7.6,63.770477
2009,5,28,CULEX RESTUANS,70,  W ARMITAGE AVENUE,T151,41.916265,-87.800515,8,1,0,1,14.916666666666666,62.142857,49.285714,1.789998,29.941429,7.642857,63.454676
2009,5,28,CULEX PIPIENS,42, W 127TH PL,T135,41.662014,-87.724608,8,1,0,2,14.916666666666666,63.571429,50.857143,1.459997,29.927143,7.6,63.770477
2009,5,28,CULEX PIPIENS/RESTUANS,42, W 127TH PL,T135,41.662014,-87.724608,8,13,0,2,14.916666666666666,63.571429,50.857143,1.459997,29.927143,7.6,63.770477
2009,5,28,CULEX PIPIENS/RESTUANS,45, N CAMPBELL AVE,T220,41.963976,-87.69181,9,1,0,1,14.916666666666666,62.142857,49.285714,1.789998,29.941429,7.642857,63.454676
2009,6,2,CULEX RESTUANS,39, S ASHLAND AVE,T074,41.822536,-87.666343,9,5,0,2,15.016666666666667,62.857143,50.0,0.890001,29.852857,4.228571,63.737527
2009,6,2,CULEX PIPIENS/RESTUANS,10, E 67TH ST,T073,41.773215,-87.60088,8,4,0,2,15.016666666666667,62.857143,50.0,0.890001,29.852857,4.228571,63.737527
2009,6,2,CULEX PIPIENS,39, S ASHLAND AVE,T074,41.822536,-87.666343,9,4,0,2,15.016666666666667,62.857143,50.0,0.890001,29.852857,4.228571,63.737527
2009,6,2,CULEX PIPIENS/RESTUANS,39, S ASHLAND AVE,T074,41.822536,-87.666343,9,11,0,2,15.016666666666667,62.857143,50.0,0.890001,29.852857,4.228571,63.737527
2009,6,2,CULEX PIPIENS,10, E 67TH ST,T073,41.773215,-87.60088,8,1,0,2,15.016666666666667,62.857143,50.0,0.890001,29.852857,4.228571,63.737527
2009,6,2,CULEX RESTUANS,10, E 67TH ST,T073,41.773215,-87.60088,8,5,0,2,15.016666666666667,62.857143,50.0,0.890001,29.852857,4.228571,63.737527
2009,6,2,CULEX PIPIENS/RESTUANS,50, S UNION AVE,T082,41.803423,-87.642984,8,1,0,2,15.016666666666667,62.857143,50.0,0.890001,29.852857,4.228571,63.737527
2009,6,2,CULEX RESTUANS,22, W 69TH ST,T069,41.768388,-87.678649,8,5,0,2,15.016666666666667,62.857143,50.0,0.890001,29.852857,4.228571,63.737527
2009,6,2,CULEX PIPIENS,17, N PULASKI RD,T039,41.911824,-87.726737,9,2,0,2,15.016666666666667,62.857143,50.0,0.890001,29.852857,4.228571,63.737527
2009,6,2,CULEX PIPIENS/RESTUANS,67, S KEDZIE AVE,T066,41.77166,-87.703047,8,11,0,2,15.016666666666667,62.857143,50.0,0.890001,29.852857,4.228571,63.737527
2009,6,2,CULEX RESTUANS,35, W 51ST ST,T062,41.800737,-87.71188,8,5,0,2,15.016666666666667,62.857143,50.0,0.890001,29.852857,4.228571,63.737527
2009,6,2,CULEX PIPIENS/RESTUANS,35, W 51ST ST,T062,41.800737,-87.71188,8,3,0,2,15.016666666666667,62.857143,50.0,0.890001,29.852857,4.228571,63.737527
2009,6,2,CULEX PIPIENS/RESTUANS,22, W 51ST ST,T061,41.801179,-87.679447,8,2,0,2,15.016666666666667,62.857143,50.0,0.890001,29.852857,4.228571,63.737527
2009,6,2,CULEX RESTUANS,17, N PULASKI RD,T039,41.911824,-87.726737,9,5,0,2,15.016666666666667,62.857143,50.0,0.890001,29.852857,4.228571,63.737527
2009,6,2,CULEX PIPIENS/RESTUANS,17, N PULASKI RD,T039,41.911824,-87.726737,9,6,0,2,15.016666666666667,62.857143,50.0,0.890001,29.852857,4.228571,63.737527
2009,6,2,CULEX RESTUANS,33, W 104TH ST,T095,41.704336,-87.703736,8,2,0,2,15.016666666666667,62.857143,50.0,0.890001,29.852857,4.228571,63.737527
2009,6,2,CULEX PIPIENS/RESTUANS,33, W 104TH ST,T095,41.704336,-87.703736,8,4,0,2,15.016666666666667,62.857143,50.0,0.890001,29.852857,4.228571,63.737527
2009,6,2,CULEX RESTUANS,67, S KEDZIE AVE,T066,41.77166,-87.703047,8,3,0,2,15.016666666666667,62.857143,50.0,0.890001,29.852857,4.228571,63.737527
2009,6,2,CULEX RESTUANS,50, S UNION AVE,T082,41.803423,-87.642984,8,5,0,2,15.016666666666667,62.857143,50.0,0.890001,29.852857,4.228571,63.737527
2009,6,2,CULEX RESTUANS,24, E 105TH ST,T128,41.704572,-87.565666,8,1,0,2,15.016666666666667,62.857143,50.0,0.890001,29.852857,4.228571,63.737527
2009,6,2,CULEX PIPIENS/RESTUANS,52, S KOLMAR,T114,41.798697,-87.736812,8,1,0,2,15.016666666666667,62.857143,50.0,0.890001,29.852857,4.228571,63.737527
2009,6,2,CULEX RESTUANS,60, W MONTROSE DR,T017,41.960616,-87.777189,9,10,0,1,15.016666666666667,60.714286,49.142857,0.579999,29.864286,3.9,66.51281
2009,6,2,CULEX RESTUANS,45, N CAMPBELL AVE,T220,41.963976,-87.69181,9,113,0,1,15.016666666666667,60.714286,49.142857,0.579999,29.864286,3.9,66.51281
2009,6,2,CULEX PIPIENS/RESTUANS,42, W 127TH PL,T135,41.662014,-87.724608,8,61,0,2,15.016666666666667,62.857143,50.0,0.890001,29.852857,4.228571,63.737527
2009,6,2,CULEX TERRITANS,91, W HIGGINS RD,T009,41.992478,-87.862995,8,1,0,1,15.016666666666667,60.714286,49.142857,0.579999,29.864286,3.9,66.51281
2009,6,2,CULEX PIPIENS/RESTUANS,91, W HIGGINS RD,T009,41.992478,-87.862995,8,9,0,1,15.016666666666667,60.714286,49.142857,0.579999,29.864286,3.9,66.51281
2009,6,2,CULEX RESTUANS,40, E 130TH ST,T221,41.659112,-87.538693,8,1,0,2,15.016666666666667,62.857143,50.0,0.890001,29.852857,4.228571,63.737527
2009,6,2,CULEX RESTUANS,10, S COTTAGE GROVE,T102,41.750498,-87.605294,5,3,0,2,15.016666666666667,62.857143,50.0,0.890001,29.852857,4.228571,63.737527
2009,6,2,CULEX PIPIENS/RESTUANS,37, E 118TH ST,T212,41.680946,-87.535198,8,2,0,2,15.016666666666667,62.857143,50.0,0.890001,29.852857,4.228571,63.737527
2009,6,2,CULEX RESTUANS,79, S CHICAGO AVE,T083,41.754292,-87.590773,9,1,0,2,15.016666666666667,62.857143,50.0,0.890001,29.852857,4.228571,63.737527
2009,6,2,CULEX RESTUANS,13, S BRANDON,T209,41.740641,-87.546587,5,5,0,2,15.016666666666667,62.857143,50.0,0.890001,29.852857,4.228571,63.737527
2009,6,2,CULEX PIPIENS,12, S DOTY AVE,T115,41.673408,-87.599862,5,2,0,2,15.016666666666667,62.857143,50.0,0.890001,29.852857,4.228571,63.737527
2009,6,2,CULEX RESTUANS,12, S DOTY AVE,T115,41.673408,-87.599862,5,16,0,2,15.016666666666667,62.857143,50.0,0.890001,29.852857,4.228571,63.737527
2009,6,2,CULEX PIPIENS/RESTUANS,12, S DOTY AVE,T115,41.673408,-87.599862,5,3,0,2,15.016666666666667,62.857143,50.0,0.890001,29.852857,4.228571,63.737527
2009,6,2,CULEX PIPIENS,37, S PULASKI RD,T063,41.82561,-87.726549,9,1,0,2,15.016666666666667,62.857143,50.0,0.890001,29.852857,4.228571,63.737527
2009,6,2,CULEX RESTUANS,37, S PULASKI RD,T063,41.82561,-87.726549,9,8,0,2,15.016666666666667,62.857143,50.0,0.890001,29.852857,4.228571,63.737527
2009,6,2,CULEX PIPIENS/RESTUANS,37, S PULASKI RD,T063,41.82561,-87.726549,9,13,0,2,15.016666666666667,62.857143,50.0,0.890001,29.852857,4.228571,63.737527
2009,6,2,CULEX RESTUANS,63, W 64TH ST,T155,41.776156,-87.778927,9,1,0,2,15.016666666666667,62.857143,50.0,0.890001,29.852857,4.228571,63.737527
2009,6,2,CULEX RESTUANS,52, S KOLMAR,T114,41.798697,-87.736812,8,2,0,2,15.016666666666667,62.857143,50.0,0.890001,29.852857,4.228571,63.737527
2009,6,2,CULEX PIPIENS/RESTUANS,13, S BRANDON,T209,41.740641,-87.546587,5,3,0,2,15.016666666666667,62.857143,50.0,0.890001,29.852857,4.228571,63.737527
2009,6,2,CULEX PIPIENS/RESTUANS,60, W MONTROSE DR,T017,41.960616,-87.777189,9,5,0,1,15.016666666666667,60.714286,49.142857,0.579999,29.864286,3.9,66.51281
2009,6,2,CULEX PIPIENS,42, W 127TH PL,T135,41.662014,-87.724608,8,4,0,2,15.016666666666667,62.857143,50.0,0.890001,29.852857,4.228571,63.737527
2009,6,2,CULEX RESTUANS,11, S ARTESIAN AVE,T160,41.903002,-87.688267,8,1,0,2,15.016666666666667,62.857143,50.0,0.890001,29.852857,4.228571,63.737527
2009,6,2,CULEX PIPIENS/RESTUANS,14, N HUMBOLDT DR,T033,41.906638,-87.701431,9,1,0,2,15.016666666666667,62.857143,50.0,0.890001,29.852857,4.228571,63.737527
2009,6,2,CULEX PIPIENS,50, S CENTRAL AVE,T031,41.801498,-87.763416,9,3,0,2,15.016666666666667,62.857143,50.0,0.890001,29.852857,4.228571,63.737527
2009,6,2,CULEX RESTUANS,50, S CENTRAL AVE,T031,41.801498,-87.763416,9,13,0,2,15.016666666666667,62.857143,50.0,0.890001,29.852857,4.228571,63.737527
2009,6,2,CULEX PIPIENS/RESTUANS,50, S CENTRAL AVE,T031,41.801498,-87.763416,9,23,0,2,15.016666666666667,62.857143,50.0,0.890001,29.852857,4.228571,63.737527
2009,6,2,CULEX RESTUANS,58, N WESTERN AVE,T028,41.986921,-87.689778,9,4,0,1,15.016666666666667,60.714286,49.142857,0.579999,29.864286,3.9,66.51281
2009,6,2,CULEX PIPIENS,11, S ARTESIAN AVE,T160,41.903002,-87.688267,8,3,0,2,15.016666666666667,62.857143,50.0,0.890001,29.852857,4.228571,63.737527
